,dcterms:identifier{Literal},dcterms:creator{URIRef}[0],dcterms:creator{URIRef}[1],dcterms:creator{URIRef}[2],dcterms:creator{URIRef}[3],dcterms:creator{URIRef}[4],dcterms:creator{URIRef}[5],dcterms:creator{URIRef}[6],dcterms:creator{URIRef}[7],dcterms:creator{URIRef}[8],dcterms:creator{URIRef}[9],dcterms:creator{URIRef}[10],dcterms:creator{URIRef}[11],dcterms:creator{URIRef}[12],dcterms:creator{URIRef}[13],dcterms:creator{URIRef}[14],dcterms:creator{URIRef}[15],dcterms:creator{URIRef}[16],dcterms:creator{URIRef}[17],dcterms:creator{URIRef}[18],dcterms:creator{URIRef}[19],dcterms:creator{URIRef}[20],dcterms:creator{URIRef}[21],dcterms:creator{URIRef}[22],dcterms:creator{URIRef}[23],dcterms:creator{URIRef}[24],dcterms:creator{URIRef}[25],dcterms:creator{URIRef}[26],dcterms:creator{URIRef}[27],dcterms:creator{URIRef}[28],dcterms:creator{URIRef}[29],dcterms:creator{URIRef}[30],dcterms:creator{URIRef}[31],dcterms:creator{URIRef}[32],dcterms:creator{URIRef}[33],dcterms:creator{URIRef}[34],dcterms:creator{URIRef}[35],dcterms:creator{URIRef}[36],dcterms:creator{URIRef}[37],dcterms:creator{URIRef}[38],cito:cites{URIRef}[0],cito:cites{URIRef}[1],cito:cites{URIRef}[2],cito:cites{URIRef}[3],cito:cites{URIRef}[4],cito:cites{URIRef}[5],cito:cites{URIRef}[6],cito:cites{URIRef}[7],cito:cites{URIRef}[8],cito:cites{URIRef}[9],cito:cites{URIRef}[10],cito:cites{URIRef}[11],cito:cites{URIRef}[12],cito:cites{URIRef}[13],cito:cites{URIRef}[14],cito:cites{URIRef}[15],cito:cites{URIRef}[16],cito:cites{URIRef}[17],cito:cites{URIRef}[18],cito:cites{URIRef}[19],cito:cites{URIRef}[20],cito:cites{URIRef}[21],cito:cites{URIRef}[22],cito:cites{URIRef}[23],cito:cites{URIRef}[24],cito:cites{URIRef}[25],cito:cites{URIRef}[26],cito:cites{URIRef},cito:cites{URIRef}[27],cito:cites{URIRef}[28],cito:cites{URIRef}[29],cito:cites{URIRef}[30],cito:cites{URIRef}[31],cito:cites{URIRef}[32],cito:cites{URIRef}[33],cito:cites{URIRef}[34],cito:cites{URIRef}[35],cito:cites{URIRef}[36],cito:cites{URIRef}[37],cito:cites{URIRef}[38],cito:cites{URIRef}[39],cito:cites{URIRef}[40],cito:cites{URIRef}[41],cito:cites{URIRef}[42],cito:cites{URIRef}[43],cito:cites{URIRef}[44],cito:cites{URIRef}[45],cito:cites{URIRef}[46],cito:cites{URIRef}[47],cito:cites{URIRef}[48],cito:cites{URIRef}[49],cito:cites{URIRef}[50],cito:cites{URIRef}[51],cito:cites{URIRef}[52],cito:cites{URIRef}[53],cito:cites{URIRef}[54],cito:cites{URIRef}[55],cito:cites{URIRef}[56],cito:cites{URIRef}[57],cito:cites{URIRef}[58],cito:cites{URIRef}[59],cito:cites{URIRef}[60],cito:cites{URIRef}[61],cito:cites{URIRef}[62],cito:cites{URIRef}[63],cito:cites{URIRef}[64],cito:cites{URIRef}[65],cito:cites{URIRef}[66],cito:cites{URIRef}[67],cito:cites{URIRef}[68],cito:cites{URIRef}[69],cito:cites{URIRef}[70],cito:cites{URIRef}[71],cito:cites{URIRef}[72],cito:cites{URIRef}[73],cito:cites{URIRef}[74],cito:cites{URIRef}[75],cito:cites{URIRef}[76],cito:cites{URIRef}[77],cito:cites{URIRef}[78],cito:cites{URIRef}[79],cito:cites{URIRef}[80],cito:cites{URIRef}[81],cito:cites{URIRef}[82],cito:cites{URIRef}[83],cito:cites{URIRef}[84],cito:cites{URIRef}[85],cito:cites{URIRef}[86],cito:cites{URIRef}[87],cito:cites{URIRef}[88],cito:cites{URIRef}[89],cito:cites{URIRef}[90],cito:cites{URIRef}[91],cito:cites{URIRef}[92],cito:cites{URIRef}[93],cito:cites{URIRef}[94],cito:cites{URIRef}[95],cito:cites{URIRef}[96],cito:cites{URIRef}[97],titre,domaine,train
http://data.persee.fr/doc/sotra_0038-0296_1998_num_40_2_1327#Web,https://www.persee.fr/doc/sotra_0038-0296_1998_num_40_2_1327,http://data.persee.fr/authority/251114#Person,http://data.persee.fr/authority/281998#Person,http://data.persee.fr/authority/619114#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La négociation du temps de travail : l'emploi en jeu,Sociologie,True
http://data.persee.fr/doc/spgeo_0046-2497_1974_num_3_3_1491#Web,https://www.persee.fr/doc/spgeo_0046-2497_1974_num_3_3_1491,http://data.persee.fr/authority/399078#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/ahess_0395-2649_1970_num_25_4_422329#Web,http://data.persee.fr/doc/bagf_0004-5322_1971_num_48_393_7667#Web,http://data.persee.fr/doc/rural_0014-2182_1965_num_18_1_1217#Web,http://data.persee.fr/doc/spgeo_0046-2497_1972_num_1_3_1336#Web,http://data.persee.fr/doc/spgeo_0046-2497_1972_num_1_4_1361#Web,http://data.persee.fr/doc/spgeo_0046-2497_1974_num_3_2_1461#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recherches sur l'espace vécu,Science environmnt,True
http://data.persee.fr/doc/slave_0080-2557_1946_num_22_1_1434#Web,https://www.persee.fr/doc/slave_0080-2557_1946_num_22_1_1434,http://data.persee.fr/authority/207417#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'argot tchèque du camp de Buchenwald,Etudes g. a. cultur.,True
http://data.persee.fr/doc/syria_0039-7946_1969_num_46_1_8515_t1_0156_0000_2#Web,https://www.persee.fr/doc/syria_0039-7946_1969_num_46_1_8515_t1_0156_0000_2,http://data.persee.fr/authority/256018#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ray L. Cleveland, An Ancient South Arabian Necropolis. Objects from the second campaign (19bl) in the Timna' cemetery (Publications of the American Foundation for the Study of Man edited by W. F. Albright..., vol. IV).",Histoire,True
http://data.persee.fr/doc/sracf_1159-7151_2013_arc_46_1_1605#Web,https://www.persee.fr/doc/sracf_1159-7151_2013_arc_46_1_1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bibliographie,Etudes regionales,True
http://data.persee.fr/doc/xxs_0294-1759_1984_num_2_1_1787_t1_0122_0000_2#Web,https://www.persee.fr/doc/xxs_0294-1759_1984_num_2_1_1787_t1_0122_0000_2,http://data.persee.fr/authority/26495#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jullian Marcel, Meyer Charles, Histoire de France des commerçants",Histoire,True
http://data.persee.fr/doc/xxs_0294-1759_1986_num_11_1_1481#Web,https://www.persee.fr/doc/xxs_0294-1759_1986_num_11_1_1481,http://data.persee.fr/authority/30505#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/xxs_0294-1759_1985_num_5_1_1114#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poings levés et bras tendus. la contagion des symboles au temps du front populaire,Histoire,True
http://data.persee.fr/doc/syria_0039-7946_1978_num_55_1_6628#Web,https://www.persee.fr/doc/syria_0039-7946_1978_num_55_1_6628,http://data.persee.fr/authority/56756#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Un ivoire de Bît-Gust (Arpad) à Nimrud,Histoire,True
http://data.persee.fr/doc/thlou_0080-2654_1972_num_3_4_1210#Web,https://www.persee.fr/doc/thlou_0080-2654_1972_num_3_4_1210,http://data.persee.fr/authority/284740#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La XIe Session d' Études de Droit Canonique à Paris,Religion theologie,True
http://data.persee.fr/doc/scrip_0036-9772_1976_num_30_1_2788_t1_0179_0000_2#Web,https://www.persee.fr/doc/scrip_0036-9772_1976_num_30_1_2788_t1_0179_0000_2,http://data.persee.fr/authority/284763#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guigo 1°. Priore de la Grande Chartreuse (1083-1136). Le Meditazioni. Traduzione, Introduzione e Note di Emilio Piovesan (Analecta Cartusiana, 17)",Litterature,True
http://data.persee.fr/doc/sorci_0339-0705_1976_num_6_1_3806#Web,https://femenrev.persee.fr/doc/sorci_0339-0705_1976_num_6_1_3806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,De la misère en milieu carcéral,Sociologie,True
http://data.persee.fr/doc/thlou_0080-2654_2012_num_43_3_4040_t6_0436_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2012_num_43_3_4040_t6_0436_0000_2,http://data.persee.fr/authority/276317#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Studia Patristica. Volumes XLIV-XLIX. Papers presented at the Fifteenth International Conference on Patristic Studies held in Oxford 2007. Edited by J. Baun, A. Cameron, M. Edwards and M. Vinzent, 2010",Religion theologie,True
http://data.persee.fr/doc/scrip_0036-9772_1977_num_31_2_2835#Web,https://www.persee.fr/doc/scrip_0036-9772_1977_num_31_2_2835,http://data.persee.fr/authority/259352#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Problems of transcription in the « Speculum Vitae » mss,Litterature,True
http://data.persee.fr/doc/sosan_0294-0337_1993_num_11_2_1269#Web,https://www.persee.fr/doc/sosan_0294-0337_1993_num_11_2_1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Résumés (anglais, espagnol)",Sociologie,True
http://data.persee.fr/doc/sotra_0038-0296_1971_num_13_3_1727#Web,https://www.persee.fr/doc/sotra_0038-0296_1971_num_13_3_1727,http://data.persee.fr/authority/586389#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La condition de la classe ouvrière aux Etats-Unis (1970),Sociologie,True
http://data.persee.fr/doc/slave_0080-2557_1986_num_58_1_5538#Web,https://www.persee.fr/doc/slave_0080-2557_1986_num_58_1_5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Hašek et les Aventures du brave soldat Chvéïk,Etudes g. a. cultur.,True
http://data.persee.fr/doc/thlou_0080-2654_1977_num_8_2_1556_t1_0236_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_1977_num_8_2_1556_t1_0236_0000_3,http://data.persee.fr/authority/282176#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L'expérience de l'Esprit. Mélanges Schillebeeckx (coll. Le point théologique, 18). 1976",Religion theologie,True
http://data.persee.fr/doc/slave_0080-2557_1991_num_63_4_6019#Web,https://www.persee.fr/doc/slave_0080-2557_1991_num_63_4_6019,http://data.persee.fr/authority/205020#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Le sujet et son identité dans le discours littéraire polonais contemporain : analyse sémio-linguistique,Etudes g. a. cultur.,True
http://data.persee.fr/doc/sotra_0038-0296_1964_num_6_3_1202_t1_0306_0000_1#Web,https://www.persee.fr/doc/sotra_0038-0296_1964_num_6_3_1202_t1_0306_0000_1,http://data.persee.fr/authority/394009#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R. Dahrendorf, Das Mitbestimmungs-problem in der deutschen Sozialforschung, eine Kritk,1963",Sociologie,True
http://data.persee.fr/doc/rscir_0035-2217_1956_num_30_3_2125_t1_0291_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1956_num_30_3_2125_t1_0291_0000_2,http://data.persee.fr/authority/284541#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A. Houssuu, La christologie de saint Irénée, 1955",Religion theologie,True
http://data.persee.fr/doc/topoi_1161-9473_2005_num_12_1_2011#Web,https://www.persee.fr/doc/topoi_1161-9473_2005_num_12_1_2011,http://data.persee.fr/authority/280374#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://data.persee.fr/doc/rea_0035-2004_1934_num_36_1_2747#Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rites et sacrifices célébrés dans le conseil. Remarques sur les cultes du bouleutèrion et leur évolution à l’époque hellénistique,Histoire,True
http://data.persee.fr/doc/xxs_0294-1759_1993_num_39_1_2738_t1_0127_0000_6#Web,https://www.persee.fr/doc/xxs_0294-1759_1993_num_39_1_2738_t1_0127_0000_6,http://data.persee.fr/authority/31029#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondance entre Charles Analer et Lucien Herr, 1891-1926",Histoire,True
http://data.persee.fr/doc/thlou_0080-2654_2002_num_33_2_3222_t1_0292_0000_1#Web,https://www.persee.fr/doc/thlou_0080-2654_2002_num_33_2_3222_t1_0292_0000_1,http://data.persee.fr/authority/276335#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"René Metz, La consécration des vierges. Hier, aujourd'hui, demain. 2001",Religion theologie,True
http://data.persee.fr/doc/tiers_0040-7356_1971_num_12_48_1827_t1_0865_0000_2#Web,https://www.persee.fr/doc/tiers_0040-7356_1971_num_12_48_1827_t1_0865_0000_2,http://data.persee.fr/authority/6616#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Guy Hunter, The Administration of Agricultural Development : Lessons from India",Science politique,True
http://data.persee.fr/doc/thlou_0080-2654_1981_num_12_3_1854#Web,https://www.persee.fr/doc/thlou_0080-2654_1981_num_12_3_1854,http://data.persee.fr/authority/276329#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'avènement de la moralité et le rapport à la nature,Religion theologie,True
http://data.persee.fr/doc/sotra_0038-0296_1991_num_33_1_2549#Web,https://www.persee.fr/doc/sotra_0038-0296_1991_num_33_1_2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English summaries,Sociologie,True
http://data.persee.fr/doc/thlou_0080-2654_1987_num_18_3_2260_t1_0392_0000_3#Web,https://www.persee.fr/doc/thlou_0080-2654_1987_num_18_3_2260_t1_0392_0000_3,http://data.persee.fr/authority/277338#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Francis A. Sullivan, s.j., Magisterium. Teaching Authority in the Catholic Church. 1983",Religion theologie,True
http://data.persee.fr/doc/syria_0039-7946_1958_num_35_3_5333_t1_0394_0000_2#Web,https://www.persee.fr/doc/syria_0039-7946_1958_num_35_3_5333_t1_0394_0000_2,http://data.persee.fr/authority/221775#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. A. Mayer. — Islamic Astrolabists and their Works.,Histoire,True
http://data.persee.fr/doc/rscir_0035-2217_1955_num_29_2_2079_t1_0172_0000_2#Web,https://www.persee.fr/doc/rscir_0035-2217_1955_num_29_2_2079_t1_0172_0000_2,http://data.persee.fr/authority/284918#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gustav Wingren, Luthers Lehre vom Beruf (Porschungen zur Geschichte und Lehre des Protestantismus, 10. Reihe, Bd. III), 1952",Religion theologie,True
http://data.persee.fr/doc/sorci_0339-0705_1979_num_16_1_4436#Web,https://femenrev.persee.fr/doc/sorci_0339-0705_1979_num_16_1_4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Citation de Danièle Sarrera : Journal, Le Nouveau Commerce ",Sociologie,True
http://data.persee.fr/doc/thlou_0080-2654_2004_num_35_4_3405_t1_0542_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2004_num_35_4_3405_t1_0542_0000_2,http://data.persee.fr/authority/276334#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gerd Theissen, La religion des premiers chrétiens. Une théorie du christianisme primitif . Trad. de l'allemand par Joseph Hoffmann, 2002",Religion theologie,True
http://data.persee.fr/doc/xxs_0294-1759_1992_num_33_1_2522#Web,https://www.persee.fr/doc/xxs_0294-1759_1992_num_33_1_2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abstracts,Histoire,True
http://data.persee.fr/doc/tiers_1293-8882_1997_num_38_150_5193_t1_0478_0000_4#Web,https://www.persee.fr/doc/tiers_1293-8882_1997_num_38_150_5193_t1_0478_0000_4,http://data.persee.fr/authority/62476#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A. A. Engineer, Communanism in India, a Historical and Empirical Study",Science politique,True
http://data.persee.fr/doc/rscir_0035-2217_1995_num_69_2_3315#Web,https://www.persee.fr/doc/rscir_0035-2217_1995_num_69_2_3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vie de la Faculté,Religion theologie,True
http://data.persee.fr/doc/spgeo_0046-2497_2000_num_29_1_1959#Web,https://www.persee.fr/doc/spgeo_0046-2497_2000_num_29_1_1959,http://data.persee.fr/authority/223485#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statistiques microlocales dans le recensement de la population britannique : accès aux données pour la communauté scientifique,Science environmnt,True
http://data.persee.fr/doc/thlou_0080-2654_2003_num_34_2_3293_t1_0235_0000_2#Web,https://www.persee.fr/doc/thlou_0080-2654_2003_num_34_2_3293_t1_0235_0000_2,http://data.persee.fr/authority/276334#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roland Meynet, «Tu vois cette femme ? » Parler en paraboles (coll. Lire la Bible, 121). 2001",Religion theologie,True
http://data.persee.fr/doc/rscir_0035-2217_1982_num_56_2_4272#Web,https://www.persee.fr/doc/rscir_0035-2217_1982_num_56_2_4272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nomination,Religion theologie,True
http://data.persee.fr/doc/rural_0014-2182_1981_num_84_1_2709_t1_0133_0000_2#Web,https://www.persee.fr/doc/rural_0014-2182_1981_num_84_1_2709_t1_0133_0000_2,http://data.persee.fr/authority/399124#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bernard Poche et Nicole Rousier, L 'agriculture occultée. Villes et régions des Alpes du Nord. III : Programme Régions urbaines-Régions de villes. Jean David, Louis Freschi, Hervé Gumuchian (en collab. avec Jean Billet et Robert Mériandeau), Villard-de-Lans 1977. Analyse géographique. P. Préau, F. Gerbaux, J.-P. Bozonnet, G. Novarina, F. Lieberherr (en collab. avec Longo-Mai, J.-C. Jauneau, J.-M. Laurenti, L. V. Patella), La montagne, espace délaissé, espace convoité.",Pluri. Par essence,True
http://data.persee.fr/doc/spgeo_0046-2497_1979_num_8_2_1876#Web,https://www.persee.fr/doc/spgeo_0046-2497_1979_num_8_2_1876,http://data.persee.fr/authority/197212#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temps et aménagement du territoire.,Science environmnt,True
http://data.persee.fr/doc/tiers_0040-7356_1974_num_15_57_1998#Web,https://www.persee.fr/doc/tiers_0040-7356_1974_num_15_57_1998,http://data.persee.fr/authority/10529#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Les nouveaux mythes : pollution et environnement,Science politique,True
http://data.persee.fr/doc/slave_0080-2557_1995_num_67_2_6265#Web,https://www.persee.fr/doc/slave_0080-2557_1995_num_67_2_6265,http://data.persee.fr/authority/205166#Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Puškin, le fils prodigue transfiguré",Etudes g. a. cultur.,True
